,id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob,az_region,distance_km
598,500635,ISR-2023-1-477-272,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""Airwars,2023-11-15,ISPT1122"";""OCHA,2023-11-16,Hostilities in the Gaza Strip and Israel | Flash Update #41"";""Palestine tv,2023-11-16,About 100 martyrs arrived at Baptist Hospital since yesterday evening as a result of the occupation’s bombing of #Gaza City #Palestine""",Airwars;OCHA;Palestine tv,2023-11-15;2023-11-16;2023-11-16,ISPT1122;Hostilities in the Gaza Strip and Israel | Flash Update #41;About 100 martyrs arrived at Baptist Hospital since yesterday evening as a result of the occupation’s bombing of #Gaza City #Palestine,Palestine tv; OCHA; Airwars,1,Gaza town,Al-Sabra neighborhood in the central Gaza Strip,Gaza Strip,Gaza governorate,31.516667,34.45,POINT (34.45 31.516667),175389,Israel,666,Middle East,1,1,2023-11-15 00:00:00.000,2023-11-15 00:00:00.000,0,0,64,0,64,101,64,666,,israelcentral,69.97394873338341
599,500636,ISR-2023-1-477-273,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,2,"""Palestine tv,2023-11-16,9 citizens were killed in an Israeli bombing of a gas station housing displaced people in the Maghazi area in central Gaza."";""OCHA,2023-11-16,Hostilities in the Gaza Strip and Israel | Flash Update #41""",Palestine tv;OCHA,2023-11-16;2023-11-16,9 citizens were killed in an Israeli bombing of a gas station housing displaced people in the Maghazi area in central Gaza.;Hostilities in the Gaza Strip and Israel | Flash Update #41,Palestine tv; OCHA,1,Maghazi refugee camp,Maghazi area in central Gaza,Gaza Strip,Deir al-Balah governorate,31.421358,34.385375,POINT (34.385375 31.421358),174669,Israel,666,Middle East,1,1,2023-11-16 00:00:00.000,2023-11-16 00:00:00.000,0,0,9,0,9,9,9,666,,israelcentral,82.19507200308391
600,500637,ISR-2023-1-477-274,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""OCHA,2023-11-16,Hostilities in the Gaza Strip and Israel | Flash Update #41"";""Palestine tv,2023-11-16,The occupation announces the killing of two officers in the occupation army during the battles in northern Gaza. According to a toll claimed by the occupation army, the number of its deaths has reached 51 since the beginning of its ground invasion of the Gaza Strip."";""Ministry of Foreign Affairs,2024-02-21,Swords of Iron IDF casualties""",OCHA;Palestine tv;Ministry of Foreign Affairs,2023-11-16;2023-11-16;2024-02-21,"Hostilities in the Gaza Strip and Israel | Flash Update #41;The occupation announces the killing of two officers in the occupation army during the battles in northern Gaza. According to a toll claimed by the occupation army, the number of its deaths has reached 51 since the beginning of its ground invasion of the Gaza Strip.;Swords of Iron IDF casualties","Palestine tv, ministry of foreign affairs",2,Jabaliyah town,northern Gaza,Gaza Strip,Gaza ash Shamaliyah governorate,31.5272,34.483471,POINT (34.483471 31.5272),175389,Israel,666,Middle East,2,1,2023-11-16 00:00:00.000,2023-11-16 00:00:00.000,1,0,0,0,1,3,1,666,,israelcentral,67.5545371509203
601,500638,ISR-2023-1-477-275,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,2,"""Palestine tv,2023-11-16,Three martyrs, including a child, in an Israeli bombing of the Nuseirat camp #Gaza #Palestine"";""OCHA,2023-11-17,Hostilities in the Gaza Strip and Israel | Flash Update #42""",Palestine tv;OCHA,2023-11-16;2023-11-17,"Three martyrs, including a child, in an Israeli bombing of the Nuseirat camp #Gaza #Palestine;Hostilities in the Gaza Strip and Israel | Flash Update #42",Palestine tv,1,Nuseirat refugee camp,Nuseirat camp,Gaza Strip,Deir al-Balah governorate,31.447656,34.392875,POINT (34.392875 31.447656),174669,Israel,666,Middle East,1,1,2023-11-16 00:00:00.000,2023-11-16 00:00:00.000,0,0,3,0,3,3,3,666,,israelcentral,79.2682777126726
602,500640,ISR-2023-1-477-277,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""Wafa,2023-11-17,Martyrs and wounded in an Israeli bombing targeting displaced people in Rafah"";""Palestine tv,2023-11-16,Martyrs and wounded in new massacres committed by the occupation in Jabalia camp, Khan Yunis and Gaza"";""Palestine tv,2023-11-17,The number of martyrs as a result of the Zionist bombing east of Rafah increased to 7 martyrs""",Wafa;Palestine tv;Palestine tv,2023-11-17;2023-11-16;2023-11-17,"Martyrs and wounded in an Israeli bombing targeting displaced people in Rafah;Martyrs and wounded in new massacres committed by the occupation in Jabalia camp, Khan Yunis and Gaza;The number of martyrs as a result of the Zionist bombing east of Rafah increased to 7 martyrs","Palestine tv, wafa",1,Jabaliyah refugee camp,Jabalia camp,Gaza Strip,Gaza ash Shamaliyah governorate,31.53639,34.494541,POINT (34.494541 31.53639),175389,Israel,666,Middle East,1,1,2023-11-16 00:00:00.000,2023-11-16 00:00:00.000,0,0,11,7,18,18,18,666,,israelcentral,66.1923481121446
603,500641,ISR-2023-1-477-278,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,2,"""Palestine tv,2023-11-16,Martyrs and wounded in new massacres committed by the occupation in Jabalia camp, Khan Yunis and Gaza"";""Wafa,2023-11-16,Martyrs and wounded in new massacres committed by the occupation in the Gaza Strip""",Palestine tv;Wafa,2023-11-16;2023-11-16,"Martyrs and wounded in new massacres committed by the occupation in Jabalia camp, Khan Yunis and Gaza;Martyrs and wounded in new massacres committed by the occupation in the Gaza Strip","Palestine tv, wafa",1,al-Qararah town,Al-Qarara area in the east of Khan Yunis,Gaza Strip,Khan Younis governorate,31.373891,34.340847,POINT (34.340847 31.373891),174669,Israel,666,Middle East,1,1,2023-11-16 00:00:00.000,2023-11-16 00:00:00.000,0,0,0,10,10,10,10,666,,israelcentral,88.8245393437973
604,500642,ISR-2023-1-477-279,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,2,"""Palestine tv,2023-11-17,#Urgent | 3 martyrs and seriously injured in an Israeli bombing that targeted homes on Al-Jalaa Street in the center of Gaza City #Palestine"";""Palestine tv,2023-11-17,#Urgent || More than 20 martyrs and more than 100 injured in the bombing of Al-Falah School, which houses displaced people in the Al-Zaytoun neighborhood, south of Gaza City.""",Palestine tv;Palestine tv,2023-11-17;2023-11-17,"#Urgent | 3 martyrs and seriously injured in an Israeli bombing that targeted homes on Al-Jalaa Street in the center of Gaza City #Palestine;#Urgent || More than 20 martyrs and more than 100 injured in the bombing of Al-Falah School, which houses displaced people in the Al-Zaytoun neighborhood, south of Gaza City.",Palestine tv,1,Gaza town,Al-Jalaa Street in the center of Gaza City,Gaza Strip,Gaza governorate,31.516667,34.45,POINT (34.45 31.516667),175389,Israel,666,Middle East,1,1,2023-11-17 00:00:00.000,2023-11-17 00:00:00.000,0,0,0,23,23,23,23,666,,israelcentral,69.97394873338341
605,500644,ISR-2023-1-477-281,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""Palestine tv,2023-11-17,The number of martyrs as a result of the Zionist bombing east of Rafah increased to 7 martyrs"";""Palestine tv,2023-11-17,18 martyrs, including women and children, as a result of the occupation bombing of a house in the Nuseirat camp in the central Gaza Strip."";""OCHA,2023-11-17,Hostilities in the Gaza Strip and Israel | Flash Update #42""",Palestine tv;Palestine tv;OCHA,2023-11-17;2023-11-17;2023-11-17,"The number of martyrs as a result of the Zionist bombing east of Rafah increased to 7 martyrs;18 martyrs, including women and children, as a result of the occupation bombing of a house in the Nuseirat camp in the central Gaza Strip.;Hostilities in the Gaza Strip and Israel | Flash Update #42",Palestine tv,1,Nuseirat refugee camp,Nuseirat camp in the central Gaza Strip,Gaza Strip,Deir al-Balah governorate,31.447656,34.392875,POINT (34.392875 31.447656),174669,Israel,666,Middle East,1,1,2023-11-17 00:00:00.000,2023-11-17 00:00:00.000,0,0,8,10,18,18,18,666,,israelcentral,79.2682777126726
606,500645,ISR-2023-1-477-282,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,1,"""Palestine tv,2023-11-17,The number of martyrs as a result of the Zionist bombing east of Rafah increased to 7 martyrs""",Palestine tv,2023-11-17,The number of martyrs as a result of the Zionist bombing east of Rafah increased to 7 martyrs,Palestine tv,2,Khan Younis town,"east of Khan Yunis, south of the Gaza Strip",Gaza Strip,Khan Younis governorate,31.344444,34.303056,POINT (34.303056 31.344444),174669,Israel,666,Middle East,1,1,2023-11-16 00:00:00.000,2023-11-16 00:00:00.000,0,0,0,10,10,10,10,666,,israelcentral,93.40777514875661
607,500651,ISR-2023-1-478-71,2023,True,Clear,1,234.0,234,Israel: Palestine,478.0,478,Government of Israel - PIJ,121.0,121,Government of Israel,208.0,208,PIJ,6,"""OCHA,2023-11-17,Hostilities in the Gaza Strip and Israel | Flash Update #42"";""Palestine tv,2023-11-17,Urgent - Two martyrs and others injured as a result of the occupation’s bombing of the Al-Hawashin neighborhood march in Jenin camp"";""Palestine tv,2023-11-17,Urgent - Update: Three martyrs and nine injuries, including serious ones, in the bombing of an occupation march on the Jenin camp"";""BtSelem,2024-07-10,Bahaa Jamal Ahmad Lahluh"";""BtSelem,2024-07-10,Muhammad 'Azmi Muhammad al-Hasaniyyah"";""BtSelem,2024-07-10,Muhammad Idi Amin Mahmoud Abu al-Hassan""",OCHA;Palestine tv;Palestine tv;BtSelem;BtSelem;BtSelem,2023-11-17;2023-11-17;2023-11-17;2024-07-10;2024-07-10;2024-07-10,"Hostilities in the Gaza Strip and Israel | Flash Update #42;Urgent - Two martyrs and others injured as a result of the occupation’s bombing of the Al-Hawashin neighborhood march in Jenin camp;Urgent - Update: Three martyrs and nine injuries, including serious ones, in the bombing of an occupation march on the Jenin camp;Bahaa Jamal Ahmad Lahluh;Muhammad 'Azmi Muhammad al-Hasaniyyah;Muhammad Idi Amin Mahmoud Abu al-Hassan","Palestine tv, btselem",1,Jenin refugee camp,Jenin camp,West Bank,Jenin governorate,32.460466,35.288077,POINT (35.288077 32.460466),176111,Israel,666,Middle East,1,1,2023-11-17 00:00:00.000,2023-11-17 00:00:00.000,0,3,0,0,3,3,3,666,,israelcentral,63.80969367244255
608,500660,ISR-2023-1-477-286,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,1,"""Palestine tv,2023-11-17,120 martyrs from the Gaza and North Gaza governorates arrived this morning at the Indonesian Hospital in the northern Gaza Strip.""",Palestine tv,2023-11-17,120 martyrs from the Gaza and North Gaza governorates arrived this morning at the Indonesian Hospital in the northern Gaza Strip.,Palestine tv,3,Gaza ash Shamaliyah governorate,North Gaza governorate,Gaza Strip,Gaza ash Shamaliyah governorate,31.55,34.5,POINT (34.5 31.55),175390,Israel,666,Middle East,1,1,2023-11-17 00:00:00.000,2023-11-17 00:00:00.000,0,0,0,60,60,60,60,666,,israelcentral,64.59950042930672
609,500667,ISR-2023-1-476-9,2023,True,Clear,1,234.0,234,Israel: Palestine,476.0,476,Government of Israel - Fatah,121.0,121,Government of Israel,207.0,207,Fatah,6,"""Palestine tv,2023-11-18,5 martyrs as a result of the occupation bombing of the headquarters of the Fatah movement in Balata camp, east of Nablus"";""OCHA,2023-11-18,Hostilities in the Gaza Strip and Israel | Flash Update #43"";""BtSelem,2024-07-10,Mahmoud Ribhi Khader Zuhd"";""BtSelem,2024-07-10,Muhammad Fawzi Hussein Hashashin"";""BtSelem,2024-07-10,Muhammad Musa Muhammad Masimi"";""BtSelem,2024-07-10,Muhammad 'Abbas Ghazi Abu Mustafa""",Palestine tv;OCHA;BtSelem;BtSelem;BtSelem;BtSelem,2023-11-18;2023-11-18;2024-07-10;2024-07-10;2024-07-10;2024-07-10,"5 martyrs as a result of the occupation bombing of the headquarters of the Fatah movement in Balata camp, east of Nablus;Hostilities in the Gaza Strip and Israel | Flash Update #43;Mahmoud Ribhi Khader Zuhd;Muhammad Fawzi Hussein Hashashin;Muhammad Musa Muhammad Masimi;Muhammad 'Abbas Ghazi Abu Mustafa","Palestine tv, btselem",1,Balata refugee camp,"Balata camp, east of Nablus",West Bank,Nablus governorate,32.206406,35.286583,POINT (35.286583 32.206406),176111,Israel,666,Middle East,1,1,2023-11-18 00:00:00.000,2023-11-18 00:00:00.000,0,3,0,2,5,5,4,666,,israelcentral,49.72331974332341
610,500668,ISR-2023-1-477-287,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,4,"""OCHA,2023-11-18,Hostilities in the Gaza Strip and Israel | Flash Update #43"";""Palestine tv,2023-11-18,Scenes from the funeral of the martyrs of the massacre committed by the occupation in Hamad Town in #Khan Yunis, south of the #Gaza Strip."";""Palestine tv,2023-11-18,3 martyrs, including a woman, and injuries when the occupation bombed a house near the European Hospital in Khan Yunis"";""Palestine tv,2023-11-18,More than 20 martyrs and a number of injuries, including children, in a bombing that targeted a residential neighborhood in Khan Yunis, south of the Gaza Strip.""",OCHA;Palestine tv;Palestine tv;Palestine tv,2023-11-18;2023-11-18;2023-11-18;2023-11-18,"Hostilities in the Gaza Strip and Israel | Flash Update #43;Scenes from the funeral of the martyrs of the massacre committed by the occupation in Hamad Town in #Khan Yunis, south of the #Gaza Strip.;3 martyrs, including a woman, and injuries when the occupation bombed a house near the European Hospital in Khan Yunis;More than 20 martyrs and a number of injuries, including children, in a bombing that targeted a residential neighborhood in Khan Yunis, south of the Gaza Strip.","Palestine tv, OCHA",1,Khan Younis town,"Khan Yunis, south of the Gaza Strip",Gaza Strip,Khan Younis governorate,31.344444,34.303056,POINT (34.303056 31.344444),174669,Israel,666,Middle East,1,1,2023-11-18 00:00:00.000,2023-11-18 00:00:00.000,0,0,10,18,28,28,28,666,,israelcentral,93.40777514875661
611,500669,ISR-2023-1-477-1255,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""Palestine tv,2023-11-18,Red Crescent: Medical teams at Tubas Hospital announce the death of the young man, Omar Al-Shahrouri, as a result of his serious injury sustained by bullets from the occupation army during the storming of the city."";""OCHA,2023-11-18,Hostilities in the Gaza Strip and Israel | Flash Update #43"";""BtSelem,2024-07-10,'Omar Khader Muhammad Shahruri""",Palestine tv;OCHA;BtSelem,2023-11-18;2023-11-18;2024-07-10,"Red Crescent: Medical teams at Tubas Hospital announce the death of the young man, Omar Al-Shahrouri, as a result of his serious injury sustained by bullets from the occupation army during the storming of the city.;Hostilities in the Gaza Strip and Israel | Flash Update #43;'Omar Khader Muhammad Shahruri","Palestine tv, btselem",1,Tubas town,Tubas town,West Bank,Tubas governorate,32.322222,35.368611,POINT (35.368611 32.322222),176111,Israel,666,Middle East,1,1,2023-11-18 00:00:00.000,2023-11-18 00:00:00.000,0,1,0,0,1,1,1,666,,israelcentral,61.58504232817556
612,500671,ISR-2023-1-477-288,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,3,"""Palestine tv,2023-11-18,Martyrs and wounded in an Israeli raid that targeted a house in the Al-Tuffah neighborhood, east of Gaza City"";""Palestine tv,2023-11-18,Our correspondent| Dozens of martyrs and wounded in an Israeli bombing of the UNRWA school in Tal Al-Zaatar and the Al-Sabra neighborhood in #Gaza"";""Genocide in Gaza,2023-11-18,Shweideh family massacre 18 Nov 2023""",Palestine tv;Palestine tv;Genocide in Gaza,2023-11-18;2023-11-18;2023-11-18,"Martyrs and wounded in an Israeli raid that targeted a house in the Al-Tuffah neighborhood, east of Gaza City;Our correspondent| Dozens of martyrs and wounded in an Israeli bombing of the UNRWA school in Tal Al-Zaatar and the Al-Sabra neighborhood in #Gaza;Shweideh family massacre 18 Nov 2023",Palestine tv; Genocide in Gaza,1,Gaza town,"Al-Tuffah, Tal Al-Zaatar and the Al-Sabra neighborhoods in Gaza City",Gaza Strip,Gaza governorate,31.516667,34.45,POINT (34.45 31.516667),175389,Israel,666,Middle East,1,1,2023-11-18 00:00:00.000,2023-11-18 00:00:00.000,0,0,16,4,20,20,20,666,,israelcentral,69.97394873338341
613,500693,ISR-2023-1-477-289,2023,True,Clear,1,234.0,234,Israel: Palestine,477.0,477,Government of Israel - Hamas,121.0,121,Government of Israel,209.0,209,Hamas,1,"""Palestine tv,2023-11-18,6 martyrs and a number of injured in an Israeli raid that targeted a house in Deir al-Balah in the central Gaza Strip""",Palestine tv,2023-11-18,6 martyrs and a number of injured in an Israeli raid that targeted a house in Deir al-Balah in the central Gaza Strip,Palestine tv,1,Deir al-Balah town,Deir al-Balah in the central Gaza Strip,Gaza Strip,Deir al-Balah governorate,31.417479,34.35014,POINT (34.35014 31.417479),174669,Israel,666,Middle East,1,1,2023-11-18 00:00:00.000,2023-11-18 00:00:00.000,0,0,0,6,6,6,6,666,,israelcentral,84.13789266449125
